Date,Open,High,Low,Close,Adj Close,Volume
2020-05-21,54.400001525878906,55.5,53.06666564941406,55.17333221435547,55.17333221435547,183819000
2020-05-26,55.633331298828125,55.63999938964844,54.38066864013672,54.5913314819336,54.5913314819336,121345500
2020-05-27,54.7239990234375,55.18066787719727,52.33333206176758,54.68199920654297,54.68199920654297,173242500
2020-06-18,66.86666870117188,67.94667053222656,66.2979965209961,66.9306640625,66.9306640625,146278500
2020-06-19,67.51866912841797,67.73133087158203,66.0893325805664,66.72666931152344,66.72666931152344,130195500
2020-07-01,72.19999694824219,75.68866729736328,72.03333282470703,74.64199829101562,74.64199829101562,199903500
2020-07-14,103.73332977294922,106.0,95.4000015258789,101.12000274658205,101.12000274658205,351271500
2020-07-15,102.86666870117188,103.33333587646484,97.13333129882812,103.06732940673828,103.06732940673828,245517000
2020-07-20,101.267333984375,110.0,99.1999969482422,109.53333282470705,109.53333282470705,256821000
2020-07-30,99.1999969482422,100.8826675415039,98.06666564941406,99.16600036621094,99.16600036621094,114315000
2020-08-03,96.61333465576172,100.65399932861328,96.29199981689452,99.0,99.0,132139500
2020-08-05,99.5326690673828,99.98933410644533,97.88733673095705,99.00133514404295,99.00133514404295,74217000
2020-08-25,131.65933227539062,135.19667053222656,131.1999969482422,134.8893280029297,134.8893280029297,159883500
2020-08-26,137.3333282470703,144.39999389648438,136.90866088867188,143.54466247558594,143.54466247558594,213591000
2020-08-28,153.00799560546875,154.5659942626953,145.76800537109375,147.55999755859375,147.55999755859375,301218000
2020-08-31,148.20333862304688,166.7133331298828,146.70333862304688,166.10667419433594,166.10667419433594,355123200
2020-09-22,143.1999969482422,145.9199981689453,139.1999969482422,141.41000366210938,141.41000366210938,238742400
2020-09-23,135.05332946777344,137.38333129882812,125.2933349609375,126.7866668701172,126.7866668701172,285222600
2020-09-28,141.5399932861328,142.69332885742188,138.51666259765625,140.39999389648438,140.39999389648438,149158800
2020-10-06,141.26333618164062,142.92666625976562,135.35000610351562,137.9933319091797,137.9933319091797,147438900
2020-10-09,143.3766632080078,144.8633270263672,142.15333557128906,144.6666717529297,144.6666717529297,86777100
2020-10-28,138.82666015625,139.53334045410156,135.3333282470703,135.33999633789062,135.33999633789062,76354200
2020-10-29,136.65333557128906,139.35333251953125,135.48666381835938,136.94332885742188,136.94332885742188,67965900
2020-11-02,131.3333282470703,135.66000366210938,130.76666259765625,133.50332641601562,133.50332641601562,87063300
2020-11-05,142.76666259765625,146.6666717529297,141.3333282470703,146.02999877929688,146.02999877929688,85243500
2020-11-06,145.36666870117188,145.52333068847656,141.42666625976562,143.31666564941406,143.31666564941406,65118000
2020-11-10,140.02999877929688,140.02999877929688,132.00999450683594,136.7866668701172,136.7866668701172,90852600
2020-11-27,193.72000122070312,199.5933380126953,192.8166656494141,195.2533264160156,195.2533264160156,112683300
2020-12-04,197.0033264160156,199.67999267578125,195.1666717529297,199.67999267578125,199.67999267578125,88203900
2020-12-14,206.3333282470703,214.25,203.3999938964844,213.27667236328125,213.27667236328125,156121800
2020-12-21,222.0800018310547,222.8333282470703,215.35667419433597,216.6199951171875,216.6199951171875,174135900
2021-01-11,283.1333312988281,284.8099975585937,267.8733215332031,270.39666748046875,270.39666748046875,177904800
2021-01-21,285.0,285.239990234375,280.47332763671875,281.663330078125,281.663330078125,61563300
2021-01-22,278.10333251953125,282.6666564941406,276.2066650390625,282.2133178710937,282.2133178710937,60199500
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,284.89666748046875,55030500
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,270.5533447265625,64868400
2021-02-17,259.6966552734375,266.61334228515625,254.0033264160156,266.04998779296875,266.04998779296875,77989500
2021-02-19,265.0,265.5966796875,259.1233215332031,260.4333190917969,260.4333190917969,56874900
2021-02-25,242.0500030517578,245.73666381835935,223.52667236328125,227.4066619873047,227.4066619873047,117071700
2021-02-26,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,225.1666717529297,123267600
2021-03-09,202.72666931152344,226.02999877929688,198.40333557128903,224.52667236328125,224.52667236328125,202569900
2021-03-17,218.9566650390625,234.57666015625,217.0033264160156,233.9366607666016,233.9366607666016,121117500
2021-03-24,222.6366729736328,222.67333984375,210.0366668701172,210.08999633789065,210.08999633789065,101385600
2021-04-07,229.0,230.4600067138672,222.6133270263672,223.6566619873047,223.6566619873047,78928200
2021-04-08,225.7933349609375,229.8500061035156,223.88333129882807,227.93333435058597,227.93333435058597,71772900
2021-04-12,228.5666656494141,234.93333435058597,227.3633270263672,233.9933319091797,233.9933319091797,87407100
2021-04-23,239.93333435058597,245.7866668701172,238.48666381835935,243.13333129882807,243.13333129882807,85110000
2021-05-18,189.3333282470703,198.75,187.7933349609375,192.6233367919922,192.6233367919922,110491800
2021-05-19,184.18333435058597,188.73666381835935,182.32666015625,187.82000732421875,187.82000732421875,118735200
2021-05-25,202.4366607666016,204.663330078125,198.57000732421875,201.56333923339844,201.56333923339844,84017700
2021-05-27,206.7466735839844,210.3766632080078,205.40333557128903,210.2833404541016,210.2833404541016,79111800
2021-06-08,207.6699981689453,207.69667053222656,198.5,201.19667053222656,201.19667053222656,78160200
2021-06-10,201.2933349609375,205.52999877929688,200.1666717529297,203.3733367919922,203.3733367919922,71758800
2021-06-11,203.41000366210935,204.1866607666016,200.5066680908203,203.29666137695312,203.29666137695312,48615900
2021-06-15,205.56333923339844,205.5966644287109,199.41000366210935,199.7866668701172,199.7866668701172,53292300
2021-06-18,204.4566650390625,209.4499969482422,203.93333435058597,207.7700042724609,207.7700042724609,73682700
2021-06-22,206.0833282470703,209.52333068847656,205.1666717529297,207.90333557128903,207.90333557128903,57476700
2021-07-08,209.4566650390625,218.1433258056641,206.82000732421875,217.60333251953125,217.60333251953125,68319900
2021-07-16,218.22666931152344,218.8999938964844,214.0666656494141,214.7400054931641,214.7400054931641,49113000
2021-07-20,217.3300018310547,220.79666137695312,213.5,220.1666717529297,220.1666717529297,46461300
2021-07-27,221.13333129882807,222.1666717529297,209.0800018310547,214.9266662597656,214.9266662597656,98439900
2021-08-03,239.6666717529297,240.88333129882807,233.6699981689453,236.5800018310547,236.5800018310547,64860900
2021-08-05,238.6666717529297,240.3166656494141,237.1366729736328,238.2100067138672,238.2100067138672,38758800
2021-08-12,235.44667053222656,240.93333435058597,233.13333129882807,240.75,240.75,52377300
2021-08-16,235.02333068847656,236.5,225.46665954589844,228.72332763671875,228.72332763671875,68032200
2021-08-20,227.61666870117188,230.7100067138672,224.5666656494141,226.7533264160156,226.7533264160156,44525700
2021-09-14,247.52333068847656,251.4900054931641,245.46665954589844,248.163330078125,248.163330078125,55574700
2021-09-21,244.92999267578125,248.2466735839844,243.47999572753903,246.4600067138672,246.4600067138672,48992100
2021-10-07,261.82000732421875,268.3333435058594,261.1266784667969,264.53668212890625,264.53668212890625,57587400
2021-10-14,271.8299865722656,273.4166564941406,271.1166687011719,272.7733459472656,272.7733459472656,36741600
2021-10-19,292.510009765625,292.6499938964844,287.5033264160156,288.0899963378906,288.0899963378906,52143300
2021-10-27,346.5533447265625,356.9599914550781,343.59332275390625,345.9533386230469,345.9533386230469,115579500
2021-10-29,360.6199951171875,371.7366638183594,357.7366638183594,371.3333435058594,371.3333435058594,89755200
2021-11-09,391.2000122070313,391.5,337.17333984375,341.1666564941406,341.1666564941406,177317400
2021-11-18,368.8500061035156,370.6666564941406,358.3399963378906,365.4599914550781,365.4599914550781,62696700
2021-11-23,389.1700134277344,393.5,354.2333374023437,369.6766662597656,369.6766662597656,108515100
2021-11-26,366.489990234375,369.5933227539063,360.3333435058594,360.6400146484375,360.6400146484375,35042700
2021-12-02,366.3533325195313,371.0,352.2166748046875,361.5333251953125,361.5333251953125,73114800
2021-12-03,361.5966796875,363.5266723632813,333.4033203125,338.3233337402344,338.3233337402344,92322000
2021-12-13,333.6966552734375,335.0,317.1400146484375,322.1366577148437,322.1366577148437,78595500
2021-12-21,305.6233215332031,313.1666564941406,295.3733215332031,312.84332275390625,312.84332275390625,71517900
2022-01-03,382.5833435058594,400.3566589355469,378.6799926757813,399.9266662597656,399.9266662597656,103931400
2022-01-25,304.7333374023437,317.086669921875,301.07000732421875,306.1333312988281,306.1333312988281,86595900
2022-01-26,317.4766540527344,329.2300109863281,302.0,312.4700012207031,312.4700012207031,104867400
2022-02-02,309.3933410644531,310.5,296.4700012207031,301.8866577148437,301.8866577148437,66792900
2022-02-15,300.0,307.6666564941406,297.7933349609375,307.4766540527344,307.4766540527344,57286200
2022-02-23,276.8099975585937,278.4333190917969,253.5200042724609,254.67999267578125,254.67999267578125,95256900
2022-03-01,289.8933410644531,296.6266784667969,284.59332275390625,288.1233215332031,288.1233215332031,74766900
2022-03-08,265.1766662597656,283.3299865722656,260.72332763671875,274.79998779296875,274.79998779296875,80399100
2022-03-14,260.2033386230469,266.8999938964844,252.01333618164065,255.4566650390625,255.4566650390625,71152200
2022-03-16,269.6666564941406,280.6666564941406,267.4200134277344,280.07666015625,280.07666015625,84028800
2022-04-07,350.7966613769531,358.86334228515625,340.5133361816406,352.4200134277344,352.4200134277344,79447200
2022-04-11,326.79998779296875,336.1566772460937,324.8800048828125,325.3099975585937,325.3099975585937,59357100
2022-04-12,332.5466613769531,340.39666748046875,325.5333251953125,328.9833374023437,328.9833374023437,65976000
2022-04-14,333.0966796875,337.57000732421875,327.39666748046875,328.3333435058594,328.3333435058594,58422300
2022-04-21,358.24334716796875,364.0733337402344,332.1400146484375,336.260009765625,336.260009765625,105416400
2022-05-16,255.72000122070312,256.586669921875,239.69667053222656,241.4566650390625,241.4566650390625,86098500
2022-05-19,235.6666717529297,244.6666717529297,231.3699951171875,236.47332763671875,236.47332763671875,90296700
2022-05-23,218.33999633789065,226.65333557128903,212.6866607666016,224.96665954589844,224.96665954589844,88903500
2022-06-07,234.0,239.9966735839844,230.0933380126953,238.8866729736328,238.8866729736328,72808500
2022-06-10,235.1566619873047,239.5,227.913330078125,232.22999572753903,232.22999572753903,97536600
2022-07-01,227.0,230.22999572753903,222.1199951171875,227.26333618164065,227.26333618164065,74460300
2022-07-19,245.0,247.13999938964844,236.97666931152344,245.52999877929688,245.52999877929688,80890200
2022-07-22,276.2200012207031,280.78668212890625,270.7133178710937,272.24334716796875,272.24334716796875,103472700
2022-08-17,303.39666748046875,309.6566772460937,300.0333251953125,303.9966735839844,303.9966735839844,68766000
2022-09-01,272.5799865722656,277.5799865722656,266.1499938964844,277.1600036621094,277.1600036621094,54287000
2022-09-07,273.1000061035156,283.8399963378906,272.2699890136719,283.70001220703125,283.70001220703125,50028900
2022-09-08,281.29998779296875,289.5,279.760009765625,289.260009765625,289.260009765625,53713100
2022-09-14,292.239990234375,306.0,291.6400146484375,302.6099853515625,302.6099853515625,72628700
2022-09-22,299.8599853515625,301.2900085449219,285.82000732421875,288.5899963378906,288.5899963378906,70545400
2022-09-23,283.0899963378906,284.5,272.82000732421875,275.3299865722656,275.3299865722656,63748400
2022-09-26,271.8299865722656,284.0899963378906,270.3099975585937,276.010009765625,276.010009765625,58076900
2022-09-28,283.0799865722656,289.0,277.57000732421875,287.8099975585937,287.8099975585937,54664800
2022-10-03,254.5,255.16000366210935,241.00999450683597,242.3999938964844,242.3999938964844,98363500
2022-10-04,250.5200042724609,257.5,242.00999450683597,249.44000244140625,249.44000244140625,109578500
2022-10-07,233.94000244140625,234.57000732421875,222.0200042724609,223.07000732421875,223.07000732421875,83916800
2022-10-14,224.00999450683597,226.25999450683597,204.16000366210935,204.9900054931641,204.9900054931641,94124500
2022-10-20,208.27999877929688,215.5500030517578,202.0,207.27999877929688,207.27999877929688,117798100
2022-10-26,219.3999938964844,230.6000061035156,218.1999969482422,224.63999938964844,224.63999938964844,85012500
2022-11-02,226.0399932861328,227.8699951171875,214.82000732421875,214.97999572753903,214.97999572753903,63070300
2022-11-04,222.6000061035156,223.8000030517578,203.0800018310547,207.47000122070312,207.47000122070312,98622200
2022-11-10,189.8999938964844,191.0,180.02999877929688,190.72000122070312,190.72000122070312,132703000
2022-11-11,186.0,196.5200042724609,182.58999633789065,195.97000122070312,195.97000122070312,114403600
2022-11-25,185.05999755859372,185.1999969482422,180.6300048828125,182.8600006103516,182.8600006103516,50672700
2022-11-30,182.42999267578125,194.75999450683597,180.6300048828125,194.6999969482422,194.6999969482422,109186400
2022-12-01,197.0800018310547,198.9199981689453,191.8000030517578,194.6999969482422,194.6999969482422,80046200
2022-12-13,174.8699951171875,175.0500030517578,156.91000366210938,160.9499969482422,160.9499969482422,175862700
2022-12-16,159.63999938964844,160.99000549316406,150.0399932861328,150.22999572753906,150.22999572753906,139032200
2022-12-20,146.0500030517578,148.47000122070312,137.66000366210938,137.8000030517578,137.8000030517578,159563300
