,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2003-09-10,2.312999963760376,2.3615000247955322,2.302999973297119,2.311000108718872,2.311000108718872,160058000,AMZN,0.8342734,2.4560000896453857,0.0,-0.14499998092651367
2003-09-11,2.309999942779541,2.317500114440918,2.2385001182556152,2.259500026702881,2.259500026702881,232262000,AMZN,0.8323794,2.504499912261963,0.0,-0.24499988555908203
2003-09-25,2.4830000400543213,2.547499895095825,2.4639999866485596,2.502500057220459,2.502500057220459,220666000,AMZN,0.9374386,2.995500087738037,0.0,-0.4930000305175781
2003-10-01,2.4184999465942383,2.4639999866485596,2.375499963760376,2.4560000896453857,2.4560000896453857,251276000,AMZN,1.0258379,2.7014999389648438,0.0,-0.245499849319458
2003-10-21,2.9865000247955322,3.057499885559082,2.950500011444092,2.9674999713897705,2.9674999713897705,342298000,AMZN,1.6867907,2.6115000247955327,0.0,0.35599994659423784
2003-10-24,2.7274999618530273,2.746999979019165,2.6500000953674316,2.7255001068115234,2.7255001068115234,208764000,AMZN,1.5680852,2.622499942779541,0.0,0.10300016403198242
2003-11-03,2.740000009536743,2.8399999141693115,2.7155001163482666,2.8369998931884766,2.8369998931884766,182622000,AMZN,1.4788021,2.5664999485015874,0.0,0.2704999446868892
2003-11-06,2.8405001163482666,2.8434998989105225,2.737499952316284,2.749500036239624,2.749500036239624,175836000,AMZN,1.4563458,2.6984999179840092,0.0,0.05100011825561479
2003-11-10,2.697499990463257,2.700000047683716,2.5869998931884766,2.5989999771118164,2.5989999771118164,182410000,AMZN,1.3942605,2.696500062942505,0.0,-0.09750008583068848
2003-11-11,2.5920000076293945,2.637500047683716,2.5380001068115234,2.6115000247955322,2.6115000247955322,218402000,AMZN,1.3425989,2.575500011444092,0.0,0.03600001335144043
2003-11-17,2.5959999561309814,2.609499931335449,2.4790000915527344,2.5179998874664307,2.5179998874664307,259938000,AMZN,1.2182748,2.467000007629395,0.0,0.05099987983703569
2003-12-02,2.7249999046325684,2.737499952316284,2.692500114440918,2.696500062942505,2.696500062942505,124758000,AMZN,1.2082423,2.624000072479248,0.0,0.07249999046325684
2003-12-08,2.577500104904175,2.609999895095825,2.50600004196167,2.553999900817871,2.553999900817871,167528000,AMZN,1.2139904,2.6414999961853027,0.0,-0.08750009536743164
2003-12-18,2.380500078201294,2.444499969482422,2.372499942779541,2.4375,2.4375,215014000,AMZN,1.0309914,2.6475000381469727,0.0,-0.21000003814697266
2003-12-23,2.500999927520752,2.63100004196167,2.4885001182556152,2.624000072479248,2.624000072479248,220080000,AMZN,1.0121902,2.809000015258789,0.0,-0.18499994277954102
2003-12-24,2.615000009536743,2.694000005722046,2.6075000762939453,2.6659998893737793,2.6659998893737793,113196000,AMZN,1.0416088,2.786000013351441,0.0,-0.12000012397766158
2004-02-11,2.2929999828338623,2.368000030517578,2.2769999504089355,2.3570001125335693,2.3570001125335693,157634000,AMZN,0.9588886,2.219500064849854,0.0,0.13750004768371538
2004-02-17,2.306999921798706,2.322499990463257,2.240000009536743,2.2764999866485596,2.2764999866485596,220764000,AMZN,0.95196176,2.135499954223633,0.0,0.14100003242492676
2004-02-19,2.257499933242798,2.308000087738037,2.2325000762939453,2.2325000762939453,2.2325000762939453,148850000,AMZN,0.8941739,2.063999891281128,0.0,0.16850018501281738
2004-02-27,2.178499937057495,2.180000066757202,2.125999927520752,2.1505000591278076,2.1505000591278076,143272000,AMZN,0.6783755,2.1400001049041752,0.0,0.010499954223632368
2004-03-05,2.189500093460083,2.241499900817871,2.176500082015991,2.2044999599456787,2.2044999599456787,128530000,AMZN,0.6180261,2.0850000381469727,0.0,0.11949992179870605
2004-03-10,2.135999917984009,2.1600000858306885,2.072999954223633,2.077500104904175,2.077500104904175,138654000,AMZN,0.61414963,2.1640000343322754,0.0,-0.08649992942810059
2004-03-17,2.1519999504089355,2.172499895095825,2.129499912261963,2.140000104904175,2.140000104904175,102146000,AMZN,0.5437386,2.2925000190734868,0.0,-0.15249991416931197
2004-03-19,2.1514999866485596,2.1875,2.131500005722046,2.140000104904175,2.140000104904175,115098000,AMZN,0.5501041,2.3980000019073486,0.0,-0.25799989700317383
2004-03-25,2.0,2.109999895095825,2.0,2.0994999408721924,2.0994999408721924,142254000,AMZN,0.49430296,2.2750000953674316,0.0,-0.17550015449523926
2004-04-12,2.4079999923706055,2.4184999465942383,2.378499984741211,2.3980000019073486,2.3980000019073486,86918000,AMZN,0.7742887,2.220499992370606,0.0,0.17750000953674272
2004-04-27,2.379499912261963,2.440000057220459,2.3394999504089355,2.4000000953674316,2.4000000953674316,179674000,AMZN,0.80548006,2.099499940872193,0.0,0.3005001544952388
2004-04-30,2.302999973297119,2.317500114440918,2.1654999256134033,2.180000066757202,2.180000066757202,196826000,AMZN,0.83028436,2.058500051498413,0.0,0.12150001525878906
2004-05-11,2.0959999561309814,2.1519999504089355,2.0950000286102295,2.134999990463257,2.134999990463257,151912000,AMZN,0.6498403,2.5174999237060547,0.0,-0.38249993324279785
2004-05-17,2.111999988555908,2.129499912261963,2.0850000381469727,2.1040000915527344,2.1040000915527344,132514000,AMZN,0.60089,2.5969998836517334,0.0,-0.492999792098999
2004-05-21,2.063499927520752,2.0739998817443848,2.0274999141693115,2.058500051498413,2.058500051498413,105458000,AMZN,0.5528564,2.5055000782012944,0.0,-0.4470000267028813
2004-05-25,2.0875000953674316,2.193000078201294,2.069499969482422,2.180999994277954,2.180999994277954,144440000,AMZN,0.53570807,2.4885001182556152,0.0,-0.30750012397766113
2004-06-01,2.3935000896453857,2.5225000381469727,2.384999990463257,2.5114998817443848,2.5114998817443848,258806000,AMZN,0.71845984,2.5404999256134038,0.0,-0.029000043869019
2004-06-07,2.5845000743865967,2.5994999408721924,2.5325000286102295,2.5880000591278076,2.5880000591278076,153760000,AMZN,0.9861079,2.6854999065399174,0.0,-0.09749984741210982
2004-06-09,2.5810000896453857,2.5915000438690186,2.500499963760376,2.51200008392334,2.51200008392334,131588000,AMZN,1.0747789,2.628000020980835,0.0,-0.11599993705749512
2004-06-16,2.504499912261963,2.5374999046325684,2.495500087738037,2.5285000801086426,2.5285000801086426,81952000,AMZN,1.0789394,2.4749999046325684,0.0,0.05350017547607422
2004-07-06,2.627500057220459,2.630000114440918,2.5244998931884766,2.562000036239624,2.562000036239624,123138000,AMZN,1.1259149,1.95550000667572,0.0,0.606500029563904
2004-07-12,2.4110000133514404,2.4674999713897705,2.4014999866485596,2.452500104904175,2.452500104904175,141338000,AMZN,1.0254322,1.9149999618530278,0.0,0.537500143051147
2004-07-16,2.44950008392334,2.453000068664551,2.3389999866485596,2.3550000190734863,2.3550000190734863,185738000,AMZN,0.9375178,1.7745000123977666,0.0,0.5805000066757198
2004-07-22,2.185499906539917,2.303499937057495,2.181999921798706,2.2909998893737793,2.2909998893737793,327820000,AMZN,0.8226551,1.814499974250794,0.0,0.4764999151229854
2004-07-30,1.9249999523162842,1.9709999561309814,1.9114999771118164,1.9459999799728394,1.9459999799728394,120630000,AMZN,0.51361513,1.9754999876022337,0.0,-0.02950000762939431
2004-08-04,1.840999960899353,1.8730000257492065,1.8200000524520874,1.8559999465942383,1.8559999465942383,195312000,AMZN,0.46849158,2.0150001049041752,0.0,-0.15900015830993697
2004-08-12,1.8125,1.8674999475479126,1.808500051498413,1.8144999742507935,1.8144999742507935,182362000,AMZN,0.31156996,1.9589999914169314,0.0,-0.14450001716613792
2004-08-17,1.9285000562667847,1.972000002861023,1.8949999809265137,1.9114999771118164,1.9114999771118164,223260000,AMZN,0.31548813,1.900500059127808,0.0,0.010999917984008345
2004-08-19,2.013000011444092,2.0239999294281006,1.8174999952316284,1.93149995803833,1.93149995803833,253922000,AMZN,0.3611185,1.9285000562667851,0.0,0.002999901771544966
2004-08-24,1.9859999418258667,1.996500015258789,1.9160000085830688,1.9524999856948853,1.9524999856948853,152808000,AMZN,0.413337,2.1105000972747803,0.0,-0.15800011157989502
2004-08-31,1.9190000295639038,1.9424999952316284,1.8930000066757202,1.906999945640564,1.906999945640564,122864000,AMZN,0.44225502,2.069000005722046,0.0,-0.16200006008148193
2004-09-03,1.9505000114440918,2.000499963760376,1.9320000410079956,1.937000036239624,1.937000036239624,104578000,AMZN,0.39235878,1.996500015258789,0.0,-0.05949997901916504
2004-09-07,1.9574999809265137,1.968000054359436,1.905500054359436,1.9255000352859497,1.9255000352859497,116660000,AMZN,0.3800527,1.9715000391006472,0.0,-0.04600000381469749
2004-09-15,2.1024999618530273,2.1589999198913574,2.0934998989105225,2.1105000972747803,2.1105000972747803,222716000,AMZN,0.398652,2.0680000782012944,0.0,0.042500019073485884
2004-09-29,1.972499966621399,2.0460000038146973,1.968000054359436,2.0420000553131104,2.0420000553131104,198376000,AMZN,0.5602366,1.9175000190734863,0.0,0.12450003623962402
2004-10-01,2.064500093460083,2.065000057220459,2.0195000171661377,2.0234999656677246,2.0234999656677246,225378000,AMZN,0.5388186,1.7300000190734863,0.0,0.2934999465942383
2004-10-18,1.9114999771118164,1.9735000133514404,1.8945000171661377,1.9635000228881836,1.9635000228881836,161864000,AMZN,0.45218468,1.866000056266785,0.0,0.0974999666213987
2004-10-22,1.8109999895095825,1.840000033378601,1.649999976158142,1.7300000190734863,1.7300000190734863,670886000,AMZN,0.41693556,2.0230000019073486,0.0,-0.2929999828338623
2004-10-25,1.7000000476837158,1.7204999923706055,1.6859999895095825,1.6985000371932983,1.6985000371932983,210636000,AMZN,0.36795363,2.0445001125335693,0.0,-0.346000075340271
2004-11-11,1.9045000076293945,1.9500000476837158,1.8819999694824219,1.941499948501587,1.941499948501587,136700000,AMZN,0.35834983,2.004499912261963,0.0,-0.06299996376037598
2004-11-15,2.0230000019073486,2.075000047683716,2.009000062942505,2.0445001125335693,2.0445001125335693,207324000,AMZN,0.4149572,1.909999966621399,0.0,0.1345001459121704
2004-11-22,1.9220000505447388,1.9264999628067017,1.878999948501587,1.902500033378601,1.902500033378601,177372000,AMZN,0.45989972,2.0220000743865967,0.0,-0.1195000410079956
2004-12-01,2.0,2.0,1.962499976158142,1.9989999532699585,1.9989999532699585,155120000,AMZN,0.4108994,1.9759999513626099,0.0,0.023000001907348633
2004-12-06,1.9865000247955322,1.9989999532699585,1.9574999809265137,1.9744999408721924,1.9744999408721924,121760000,AMZN,0.42242005,2.2314999103546143,0.0,-0.2569999694824219
2004-12-10,1.9769999980926514,2.005000114440918,1.9500000476837158,1.9524999856948853,1.9524999856948853,110214000,AMZN,0.39115754,2.2260000705719,0.0,-0.2735000848770146
2004-12-16,2.0429999828338623,2.049999952316284,1.9854999780654907,2.002500057220459,2.002500057220459,108298000,AMZN,0.4145928,2.115999937057495,0.0,-0.11349987983703613
2005-01-04,2.133500099182129,2.1630001068115234,2.075000047683716,2.1070001125335693,2.1070001125335693,388370000,AMZN,0.7072897,2.0669999122619633,0.0,0.040000200271606
2005-01-25,2.0320000648498535,2.072000026702881,2.0225000381469727,2.046999931335449,2.046999931335449,180558000,AMZN,0.6578944,1.8070000410079958,0.0,0.2399998903274534
2005-01-26,2.059000015258789,2.0899999141693115,2.013000011444092,2.066999912261963,2.066999912261963,154298000,AMZN,0.633896,1.7829999923706055,0.0,0.2839999198913574
2005-02-01,2.1500000953674316,2.1635000705718994,2.11899995803833,2.124000072479248,2.124000072479248,135230000,AMZN,0.6180838,1.707000017166138,0.0,0.41700005531311013
2005-02-02,2.1524999141693115,2.177000045776367,2.0429999828338623,2.0940001010894775,2.0940001010894775,526472000,AMZN,0.64192826,1.7345000505447392,0.0,0.3595000505447383
2005-02-04,1.7825000286102295,1.7990000247955322,1.7595000267028809,1.7860000133514404,1.7860000133514404,346094000,AMZN,0.5932159,1.7589999437332156,0.0,0.027000069618224876
2005-02-10,1.8035000562667847,1.8055000305175781,1.7764999866485596,1.7890000343322754,1.7890000343322754,159648000,AMZN,0.4290009,1.7925000190734866,0.0,-0.0034999847412111595
2005-02-22,1.7510000467300415,1.7695000171661377,1.7254999876022339,1.7359999418258667,1.7359999418258667,137114000,AMZN,0.33793196,1.708999991416931,0.0,0.02699995040893577
2005-02-28,1.7359999418258667,1.7829999923706055,1.7335000038146973,1.7589999437332153,1.7589999437332153,168458000,AMZN,0.19828124,1.683500051498413,0.0,0.07549989223480225
2005-03-08,1.815500020980835,1.8214999437332153,1.787500023841858,1.7914999723434448,1.7914999723434448,95858000,AMZN,0.17264183,1.715999960899353,0.0,0.0755000114440918
2005-03-09,1.7869999408721924,1.7964999675750732,1.7450000047683716,1.7699999809265137,1.7699999809265137,148246000,AMZN,0.17458683,1.7135000228881838,0.0,0.056499958038329856
2005-03-16,1.694000005722046,1.722000002861023,1.6799999475479126,1.69350004196167,1.69350004196167,107400000,AMZN,0.103572726,1.7450000047683718,0.0,-0.05149996280670188
2005-03-17,1.6790000200271606,1.722000002861023,1.6790000200271606,1.6985000371932983,1.6985000371932983,97160000,AMZN,0.087249815,1.7300000190734863,0.0,-0.03149998188018799
2005-04-18,1.6449999809265137,1.6790000200271606,1.6419999599456787,1.649999976158142,1.649999976158142,138340000,AMZN,0.043921225,1.73199999332428,0.0,-0.08200001716613792
2005-04-26,1.6714999675750732,1.6990000009536743,1.628999948501587,1.6354999542236328,1.6354999542236328,279386000,AMZN,0.014532487,1.7365000247955322,0.0,-0.10100007057189941
2005-04-28,1.5829999446868896,1.6460000276565552,1.5815000534057617,1.6260000467300415,1.6260000467300415,289456000,AMZN,0.030742494,1.7795000076293948,0.0,-0.15349996089935325
2005-05-05,1.6979999542236328,1.7089999914169312,1.6794999837875366,1.6979999542236328,1.6979999542236328,92338000,AMZN,0.11191482,1.7725000381469729,0.0,-0.07450008392334007
2005-05-12,1.684999942779541,1.7059999704360962,1.6775000095367432,1.6924999952316284,1.6924999952316284,120100000,AMZN,0.18780482,1.7795000076293948,0.0,-0.08700001239776634
2005-05-13,1.6994999647140503,1.7174999713897705,1.690000057220459,1.6950000524520874,1.6950000524520874,79836000,AMZN,0.17462365,1.7884999513626103,0.0,-0.0934998989105229
2005-05-19,1.7684999704360962,1.7955000400543213,1.7664999961853027,1.7795000076293945,1.7795000076293945,106870000,AMZN,0.14355496,1.7474999427795415,0.0,0.03200006484985307
2005-06-06,1.7769999504089355,1.8009999990463257,1.7740000486373901,1.7884999513626099,1.7884999513626099,77630000,AMZN,0.14879213,1.7250000238418581,0.0,0.06349992752075173
2005-06-16,1.7599999904632568,1.7905000448226929,1.7580000162124634,1.7790000438690186,1.7790000438690186,84110000,AMZN,0.0961109,1.7369999885559082,0.0,0.04200005531311035
2005-06-17,1.7944999933242798,1.8035000562667847,1.7580000162124634,1.7654999494552612,1.7654999494552612,96522000,AMZN,0.096786566,1.7795000076293948,0.0,-0.014000058174133523
2005-06-29,1.684999942779541,1.7035000324249268,1.6634999513626099,1.6675000190734863,1.6675000190734863,96266000,AMZN,0.0639952,1.8975000381469727,0.0,-0.23000001907348633
2005-07-05,1.6749999523162842,1.7239999771118164,1.6725000143051147,1.7039999961853027,1.7039999961853027,147676000,AMZN,0.0154349925,1.8869999647140507,0.0,-0.182999968528748
2005-07-28,2.177000045776367,2.2904999256134033,2.1684999465942383,2.2839999198913574,2.2839999198913574,502830000,AMZN,0.45832226,2.1865000724792485,0.0,0.09749984741210893
2005-08-10,2.2695000171661377,2.2785000801086426,2.2295000553131104,2.23799991607666,2.23799991607666,198424000,AMZN,0.92376906,2.134999990463257,0.0,0.10299992561340332
2005-08-11,2.2309999465942383,2.260499954223633,2.2249999046325684,2.260499954223633,2.260499954223633,116844000,AMZN,0.90245456,2.0920000076293945,0.0,0.16849994659423828
2005-08-22,2.180500030517578,2.2135000228881836,2.1470000743865967,2.188499927520752,2.188499927520752,107482000,AMZN,0.6566869,2.196500062942505,0.0,-0.00800013542175293
2005-09-07,2.174999952316284,2.2149999141693115,2.172499895095825,2.186500072479248,2.186500072479248,122830000,AMZN,0.47344044,2.1684999465942383,0.0,0.018000125885009766
2005-09-16,2.140000104904175,2.1459999084472656,2.1059999465942383,2.140000104904175,2.140000104904175,82234000,AMZN,0.54451984,2.1860001087188725,0.0,-0.04600000381469771
2005-09-22,2.059999942779541,2.1135001182556152,2.0250000953674316,2.1040000915527344,2.1040000915527344,116760000,AMZN,0.51045847,2.13100004196167,0.0,-0.026999950408935547
2005-10-10,2.190999984741211,2.2190001010894775,2.178999900817871,2.187999963760376,2.187999963760376,73606000,AMZN,0.6228495,1.9930000305175783,0.0,0.19499993324279763
2005-10-13,2.121500015258789,2.1489999294281006,2.0950000286102295,2.13100004196167,2.13100004196167,76656000,AMZN,0.5870026,2.078000068664551,0.0,0.05299997329711914
2005-10-14,2.1500000953674316,2.19350004196167,2.117000102996826,2.189500093460083,2.189500093460083,91552000,AMZN,0.57340765,2.0545001029968266,0.0,0.1349999904632564
2005-10-28,1.9774999618530273,1.9824999570846558,1.9359999895095825,1.9474999904632568,1.9474999904632568,123184000,AMZN,0.5721755,2.398999929428101,0.0,-0.4514999389648442
2005-11-01,1.9984999895095825,2.0369999408721924,1.9824999570846558,2.0185000896453857,2.0185000896453857,107660000,AMZN,0.4937034,2.442500114440918,0.0,-0.4240000247955322
2005-11-11,2.118499994277954,2.1519999504089355,2.112499952316284,2.134000062942505,2.134000062942505,79644000,AMZN,0.5257128,2.441499948501587,0.0,-0.30749988555908203
2005-11-22,2.375,2.450500011444092,2.367000102996826,2.442500114440918,2.442500114440918,259814000,AMZN,0.8424477,2.4704999923706055,0.0,-0.0279998779296875
2005-11-29,2.4154999256134033,2.4714999198913574,2.4059998989105225,2.427500009536743,2.427500009536743,207688000,AMZN,1.0567625,2.407000064849854,0.0,0.020499944686889204
2005-12-09,2.432499885559082,2.4519999027252197,2.4124999046325684,2.437000036239624,2.437000036239624,94180000,AMZN,1.0478292,2.3789999485015874,0.0,0.058000087738036665
2005-12-12,2.4574999809265137,2.4649999141693115,2.431999921798706,2.4535000324249268,2.4535000324249268,68486000,AMZN,1.0209016,2.362499952316284,0.0,0.09100008010864258
2005-12-27,2.444999933242798,2.4549999237060547,2.4179999828338623,2.427999973297119,2.427999973297119,116374000,AMZN,0.8818286,2.2225000858306885,0.0,0.20549988746643066
2006-01-11,2.2825000286102295,2.2850000858306885,2.2130000591278076,2.246500015258789,2.246500015258789,169944000,AMZN,0.7667491,2.13700008392334,0.0,0.10949993133544922
2006-01-13,2.2235000133514404,2.242500066757202,2.200000047683716,2.2200000286102295,2.2200000286102295,88644000,AMZN,0.71401334,1.8975000381469727,0.0,0.32249999046325684
2006-01-19,2.2244999408721924,2.26200008392334,2.2149999141693115,2.2225000858306885,2.2225000858306885,103138000,AMZN,0.66428244,1.8995000123977663,0.0,0.32300007343292214
2006-01-23,2.2090001106262207,2.237499952316284,2.174999952316284,2.186500072479248,2.186500072479248,115056000,AMZN,0.6494564,1.8930000066757204,0.0,0.2935000658035276
2006-01-26,2.197499990463257,2.239000082015991,2.189500093460083,2.2339999675750732,2.2339999675750732,97790000,AMZN,0.63333184,1.9574999809265137,0.0,0.27649998664855957
2006-02-02,2.191999912261963,2.2019999027252197,1.9900000095367432,2.13700008392334,2.13700008392334,474186000,AMZN,0.6542851,1.9175000190734863,0.0,0.21950006484985352
2006-02-07,1.9045000076293945,1.909999966621399,1.8600000143051147,1.8760000467300415,1.8760000467300415,148072000,AMZN,0.48985228,1.8559999465942383,0.0,0.020000100135803223
2006-02-22,1.9155000448226929,1.9550000429153442,1.8854999542236328,1.9359999895095825,1.9359999895095825,147138000,AMZN,0.4026299,1.844499945640564,0.0,0.09150004386901855
2006-02-28,1.8895000219345093,1.9045000076293945,1.8524999618530273,1.871999979019165,1.871999979019165,183018000,AMZN,0.3378875,1.7960000038146973,0.0,0.07599997520446777
2006-03-01,1.872499942779541,1.8845000267028809,1.8424999713897705,1.8559999465942383,1.8559999465942383,139630000,AMZN,0.31859234,1.7999999523162844,0.0,0.05599999427795388
2006-03-09,1.840000033378601,1.8480000495910645,1.7949999570846558,1.805999994277954,1.805999994277954,144002000,AMZN,0.2417863,1.8335000276565554,0.0,-0.027500033378601296
2006-03-24,1.7860000133514404,1.805999994277954,1.7654999494552612,1.7734999656677246,1.7734999656677246,73640000,AMZN,0.15934499,1.7634999752044678,0.0,0.009999990463256836
2006-03-28,1.7604999542236328,1.8009999990463257,1.7599999904632568,1.784500002861023,1.784500002861023,114544000,AMZN,0.13997203,1.844499945640564,0.0,-0.059999942779541016
2006-04-10,1.8574999570846558,1.8639999628067017,1.8109999895095825,1.8305000066757202,1.8305000066757202,94950000,AMZN,0.20652328,1.7189999818801882,0.0,0.111500024795532
2006-04-12,1.7955000400543213,1.8220000267028809,1.7955000400543213,1.80649995803833,1.80649995803833,57116000,AMZN,0.19698271,1.7235000133514404,0.0,0.08299994468688965
2006-04-19,1.805999994277954,1.8480000495910645,1.7944999933242798,1.844499945640564,1.844499945640564,85610000,AMZN,0.16768882,1.70799994468689,0.0,0.13650000095367387
2006-05-04,1.7309999465942383,1.7359999418258667,1.718999981880188,1.7235000133514404,1.7235000133514404,119958000,AMZN,0.113777846,1.7814999818801884,0.0,-0.057999968528748
2006-05-15,1.627500057220459,1.6425000429153442,1.6104999780654907,1.6390000581741333,1.6390000581741333,86100000,AMZN,0.06466982,1.6705000400543213,0.0,-0.03149998188018799
2006-05-18,1.5855000019073486,1.6820000410079956,1.5759999752044678,1.6304999589920044,1.6304999589920044,240544000,AMZN,0.008383085,1.6890000104904173,0.0,-0.058500051498412864
2006-05-30,1.7864999771118164,1.787500023841858,1.722000002861023,1.7319999933242798,1.7319999933242798,118416000,AMZN,0.13373752,1.7740000486373906,0.0,-0.042000055313110796
2006-05-31,1.7369999885559082,1.746999979019165,1.6864999532699585,1.7304999828338623,1.7304999828338623,103932000,AMZN,0.15024559,1.832499980926514,0.0,-0.10199999809265159
2006-06-02,1.7595000267028809,1.7610000371932983,1.7024999856948853,1.7380000352859497,1.7380000352859497,108858000,AMZN,0.16610473,1.8274999856948857,0.0,-0.08949995040893599
2006-06-08,1.6775000095367432,1.7029999494552612,1.621000051498413,1.6775000095367432,1.6775000095367432,166220000,AMZN,0.10560007,1.925999999046326,0.0,-0.24849998950958274
2006-06-12,1.7000000476837158,1.722499966621399,1.6744999885559082,1.6799999475479126,1.6799999475479126,83916000,AMZN,0.073160596,1.9305000305175781,0.0,-0.2505000829696655
2006-06-20,1.750499963760376,1.7825000286102295,1.74399995803833,1.7740000486373901,1.7740000486373901,89310000,AMZN,0.07838943,1.7315000295639038,0.0,0.04250001907348633
2006-06-29,1.840999960899353,1.9285000562667847,1.8350000381469727,1.9259999990463257,1.9259999990463257,127450000,AMZN,0.19507176,1.6595000028610232,0.0,0.2664999961853025
2006-06-30,1.9290000200271606,1.9420000314712524,1.8914999961853027,1.934000015258789,1.934000015258789,103824000,AMZN,0.21503665,1.7154999971389768,0.0,0.21850001811981223
2006-07-06,1.8535000085830688,1.8869999647140503,1.8259999752044678,1.840000033378601,1.840000033378601,87454000,AMZN,0.24365523,1.3279999494552612,0.0,0.5120000839233398
2006-07-07,1.8355000019073486,1.8639999628067017,1.787500023841858,1.8055000305175781,1.8055000305175781,100082000,AMZN,0.234832,1.3585000038146973,0.0,0.44700002670288086
2006-07-10,1.815000057220459,1.8350000381469727,1.7699999809265137,1.7894999980926514,1.7894999980926514,77534000,AMZN,0.21732278,1.344499945640564,0.0,0.4450000524520874
2006-07-11,1.7869999408721924,1.7960000038146973,1.750499963760376,1.7829999923706055,1.7829999923706055,121772000,AMZN,0.19699349,1.315999984741211,0.0,0.46700000762939453
2006-07-13,1.7165000438690186,1.7315000295639038,1.6855000257492065,1.6864999532699585,1.6864999532699585,129110000,AMZN,0.14261077,1.3344999551773071,0.0,0.35199999809265137
2006-07-17,1.6395000219345093,1.6964999437332153,1.6395000219345093,1.683500051498413,1.683500051498413,143946000,AMZN,0.07764707,1.3389999866485596,0.0,0.3445000648498535
2006-07-25,1.7000000476837158,1.7079999446868896,1.6694999933242798,1.6794999837875366,1.6794999837875366,344600000,AMZN,0.056772724,1.3884999752044678,0.0,0.29100000858306885
2006-08-07,1.3595000505447388,1.3645000457763672,1.3294999599456787,1.3389999866485596,1.3389999866485596,109528000,AMZN,-0.032978963,1.4455000162124634,0.0,-0.10650002956390381
2006-08-16,1.3984999656677246,1.406999945640564,1.3760000467300415,1.3975000381469727,1.3975000381469727,152732000,AMZN,-0.17294717,1.4865000247955322,0.0,-0.08899998664855957
2006-08-24,1.4119999408721924,1.412500023841858,1.3769999742507935,1.3984999656677246,1.3984999656677246,90338000,AMZN,-0.21257474,1.6260000467300417,0.0,-0.22750008106231712
2006-08-25,1.3895000219345093,1.4114999771118164,1.38100004196167,1.4014999866485596,1.4014999866485596,70852000,AMZN,-0.2248367,1.6039999723434448,0.0,-0.20249998569488525
2006-09-21,1.6119999885559082,1.628000020980835,1.503499984741211,1.5110000371932983,1.5110000371932983,311074000,AMZN,-0.014018013,1.6775000095367432,0.0,-0.16649997234344482
2006-10-12,1.6549999713897705,1.6855000257492065,1.631500005722046,1.6775000095367432,1.6775000095367432,119794000,AMZN,0.03219595,1.8724999427795412,0.0,-0.19499993324279807
2006-10-13,1.6675000190734863,1.6790000200271606,1.6540000438690186,1.6660000085830688,1.6660000085830688,81346000,AMZN,0.034222595,1.8730000257492068,0.0,-0.20700001716613792
2006-10-18,1.628499984741211,1.6390000581741333,1.600000023841858,1.6154999732971191,1.6154999732971191,106986000,AMZN,0.018281462,1.9735000133514409,0.0,-0.35800004005432173
2006-10-19,1.6085000038146973,1.6419999599456787,1.6050000190734863,1.6269999742507935,1.6269999742507935,80752000,AMZN,0.0066680466,1.9420000314712522,0.0,-0.31500005722045876
2006-10-24,1.6434999704360962,1.899999976158142,1.6430000066757202,1.68149995803833,1.68149995803833,463106000,AMZN,0.024974521,2.075500011444092,0.0,-0.3940000534057617
2006-11-07,1.909999966621399,1.9500000476837158,1.9019999504089355,1.9385000467300415,1.9385000467300415,154902000,AMZN,0.48390505,2.0315001010894775,0.0,-0.09300005435943604
2006-11-21,2.127500057220459,2.1624999046325684,2.1059999465942383,2.127000093460083,2.127000093460083,139688000,AMZN,0.56136626,1.9249999523162844,0.0,0.2020001411437986
2006-11-22,2.125,2.1489999294281006,2.1089999675750732,2.1480000019073486,2.1480000019073486,90712000,AMZN,0.5751418,1.9509999752044678,0.0,0.19700002670288086
2006-11-24,2.128000020980835,2.1470000743865967,2.115499973297119,2.120500087738037,2.120500087738037,44826000,AMZN,0.582704,2.0004999637603764,0.0,0.12000012397766069
2006-12-01,2.013000011444092,2.0269999504089355,1.9544999599456787,1.9704999923706055,1.9704999923706055,166122000,AMZN,0.502735,2.01200008392334,0.0,-0.041500091552734375
2006-12-11,1.9110000133514404,1.9574999809265137,1.9040000438690186,1.934499979019165,1.934499979019165,96972000,AMZN,0.35662192,1.9450000524520876,0.0,-0.010500073432922585
2007-01-17,1.934999942779541,1.9500000476837158,1.8890000581741333,1.8940000534057617,1.8940000534057617,100536000,AMZN,0.2863297,1.9490000009536743,0.0,-0.0549999475479126
2007-01-19,1.8344999551773071,1.8739999532699585,1.8300000429153442,1.8509999513626099,1.8509999513626099,121918000,AMZN,0.2792955,1.9359999895095825,0.0,-0.08500003814697266
2007-02-05,1.8624999523162842,1.871000051498413,1.8385000228881836,1.8580000400543213,1.8580000400543213,122218000,AMZN,0.30203113,1.9414999485015874,0.0,-0.08349990844726607
2007-02-08,1.9474999904632568,1.9754999876022339,1.933500051498413,1.9550000429153442,1.9550000429153442,109672000,AMZN,0.36189106,1.8845000267028809,0.0,0.07050001621246338
2007-02-26,2.0429999828338623,2.059999942779541,2.0199999809265137,2.0439999103546143,2.0439999103546143,80704000,AMZN,0.48614463,1.9225000143051147,0.0,0.12149989604949951
